timestamp,x_cm,y_cm,rotation_deg
2025-07-13T11:56:45.436407,1.11,1.41,88.37
2025-07-13T11:56:45.572759,0.62,1.57,87.49
2025-07-13T11:56:45.721290,1.30,1.67,88.07
2025-07-13T11:56:45.860542,1.11,1.32,87.81
2025-07-13T11:56:45.997386,1.69,1.19,88.53
2025-07-13T11:56:46.133706,1.51,1.23,88.07
2025-07-13T11:56:46.279176,1.99,0.22,88.52
2025-07-13T11:56:46.413690,1.80,0.14,88.45
2025-07-13T11:56:46.549319,2.12,0.23,88.12
2025-07-13T11:56:46.685515,-1.03,0.03,80.48
2025-07-13T11:56:51.234842,100.06,-0.29,-137.57
2025-07-13T11:56:51.788689,108.47,35.53,-83.62
2025-07-13T11:56:52.979565,6.97,36.11,-162.27
2025-07-13T11:56:53.122263,62.63,4.94,148.79
2025-07-13T11:56:54.188754,113.61,57.42,47.87
2025-07-13T11:56:54.329918,114.25,53.69,-107.92
2025-07-13T11:56:54.737738,209.57,75.32,-166.21
2025-07-13T11:56:55.539042,116.79,-2.14,-178.09
2025-07-13T11:56:55.961212,24.69,75.25,-111.12
2025-07-13T11:56:57.309614,118.75,-21.46,103.60
2025-07-13T11:56:57.446636,164.11,84.29,176.01
2025-07-13T11:56:57.972127,535.93,261.15,-150.12
2025-07-13T11:56:58.108683,115.27,58.10,-171.47
2025-07-13T11:56:58.243651,102.23,1.55,81.17
2025-07-13T11:56:59.307308,116.77,58.62,-156.36
2025-07-13T11:56:59.447410,85.66,87.26,-26.01
2025-07-13T11:56:59.583545,136.74,65.38,-165.73
2025-07-13T11:57:00.393192,-29.59,77.02,-37.07
2025-07-13T11:57:02.935316,142.24,73.05,-110.96
2025-07-13T11:57:03.077732,127.41,-4.96,22.57
2025-07-13T11:57:04.006142,53.73,6.03,-142.77
2025-07-13T11:57:04.958556,12.90,-6.80,101.74
2025-07-13T11:57:06.178784,185.27,25.81,129.87
